446|1117|SYDNEY|NSW
447|1118|SYDNEY|NSW
448|1119|SYDNEY|NSW
449|1120|SYDNEY|NSW
450|1121|SYDNEY|NSW
451|1122|SYDNEY|NSW
452|1123|SYDNEY|NSW
453|1124|SYDNEY|NSW
454|1125|SYDNEY|NSW
455|1126|SYDNEY|NSW
456|1127|SYDNEY|NSW
457|1128|SYDNEY|NSW
458|1129|SYDNEY|NSW
459|1130|SYDNEY|NSW
460|1131|SYDNEY|NSW
461|1132|SYDNEY|NSW
462|1133|SYDNEY|NSW
463|1134|SYDNEY|NSW
464|1135|SYDNEY|NSW
465|1136|SYDNEY|NSW
466|1137|SYDNEY|NSW
467|1138|SYDNEY|NSW
468|1139|SYDNEY|NSW
469|1140|SYDNEY|NSW
470|1141|SYDNEY|NSW
471|1142|SYDNEY|NSW
472|1143|SYDNEY|NSW
473|1144|SYDNEY|NSW
474|1145|SYDNEY|NSW
475|1146|SYDNEY|NSW
476|1147|SYDNEY|NSW
477|1148|SYDNEY|NSW
478|1149|SYDNEY|NSW
479|1150|SYDNEY|NSW
480|1151|SYDNEY|NSW
481|1152|SYDNEY|NSW
482|1153|SYDNEY|NSW
483|1154|SYDNEY|NSW
484|1155|SYDNEY|NSW
485|1156|SYDNEY|NSW
486|1157|SYDNEY|NSW
487|1158|SYDNEY|NSW
488|1159|SYDNEY|NSW
489|1160|SYDNEY|NSW
490|1161|SYDNEY|NSW
491|1162|SYDNEY|NSW
492|1163|SYDNEY|NSW
493|1164|SYDNEY|NSW
494|1165|SYDNEY|NSW
495|1166|SYDNEY|NSW
496|1167|SYDNEY|NSW
497|1168|SYDNEY|NSW
498|1169|SYDNEY|NSW
499|1170|SYDNEY|NSW
500|1171|SYDNEY|NSW
501|1172|SYDNEY|NSW
502|1173|SYDNEY|NSW
503|1174|SYDNEY|NSW
504|1175|SYDNEY|NSW
505|1176|SYDNEY|NSW
506|1177|SYDNEY|NSW
507|1178|SYDNEY|NSW
508|1179|SYDNEY|NSW
509|1180|SYDNEY|NSW
510|1181|SYDNEY|NSW
511|1182|SYDNEY|NSW
512|1183|SYDNEY|NSW
513|1184|SYDNEY|NSW
514|1185|SYDNEY|NSW
515|1186|SYDNEY|NSW
516|1187|SYDNEY|NSW
517|1188|SYDNEY|NSW
518|1189|SYDNEY|NSW
519|1190|SYDNEY|NSW
520|1191|SYDNEY|NSW
521|1192|SYDNEY|NSW
522|1193|SYDNEY|NSW
523|1194|SYDNEY|NSW
524|1195|SYDNEY|NSW
525|1196|SYDNEY|NSW
526|1197|SYDNEY|NSW
527|1198|SYDNEY|NSW
528|1199|SYDNEY|NSW
